id_review;judul_review;isi_review;value_sentiment;location_sentiment;service_sentiment;meal_sentiment;facility_sentiment;room_sentiment;quality_sentiment;staff_sentiment;surrounding_sentiment
748780716.0;Area view Hotelsedap dipandang mata;Kamar yang bersih, nyaman dan fasilitas yang ada di Hotel sangat menghibur dan membuat pengunjung merasakan kenyamanan keindahan selama berlibur untuk Refresh dan menghilangkan kepenantan yang sehari-hari kitajalani;0;0;0;0;pos;pos;0;0;0
746011348.0;Bisnis;Hotelnya bagus letaknya hotelnya juga strategis, kamarnya juga nyaman bersih rapi,pelayanannya mba Ella juga sangat ramah, makanannya enak enak bervariasi jugaa, restaurantnya juga bersih, ada poolnya jugaa.;0;pos;0;pos;pos;pos;pos;pos;0
742523531.0;Pelayanan dan Fasilitas;Para staffnya ramah, pake bahasa Jawa halus juga. Pelayanan cepat. Kamar nyaman, fasilitas baik, menunjang kebutuhan menginap, dan dekat kota, termasuk stasiun Pekalongan. Overall, oke, rekomen buat tempat menginap jika sedang di Pekalongan.;0;0;pos;0;pos;0;0;pos;pos
748024218.0;Pelayanan Memuaskan;Tempatnya strategis di pusat kota. Semua pegawai ramah, santun, dan melayani dengan sangat baik. Saat datang saya dapat welcome cake, menu sarapannya jg bervariasi dan enak. Kebesihan kamar dan kamar mandi sangat baik, hanya kebetulan kulkas dikamar saya suaranya agak sedikit berisik dan kekedapan kamar masih agak kurang, masih terdengar suara kendaraan dan kereta api dr luar walaupun tidak begitu mengganggu. Overall saya senang dan puas menginap disini.;0;pos;pos;pos;0;pos;0;pos;0
744981236.0;Menyenangkan;Hotelnya bersih, staffnya ramah dan pelayanannya memuaskan. Apalagi dapet edisi promonya dimana kmar free upgrade tanpa harus membayar lagi. So, its good choice to stay here with your family or friends;pos;0;0;0;0;pos;pos;pos;0
742762603.0;Menginap di horison;saya merasa puas untuk kamarnya, sangat bersih dan rapi buat sy nyaman menginap disini, untuk breakfast tadi juga makanannya bervariasi dan sangat enak untuk staff disini ramah ramah juga saya sangat merasa puaassss;0;0;0;pos;0;pos;0;0;0
747228465.0;Horison Pasuruan;bersih, rapi dan nyaman. Ini sekian kali menhinap di Hotel Horison Pasuruan. semoga sarapan besok menunya cocok. pada waktu yg lalu, yangbsedikit perlu ditingkatkan adalah kualitas buah yang kurang segar.;0;0;0;pos;0;0;pos;0;0
744548361.0;What a bleisure !!!;Terima kasih yaa, service oke, ramah dan ga bikin ribet. Suasana jg enak bgt. Ga usah bermacet2 ria ke puncak, udah dapet udara, dan view nya. Mau cari makan jg banyak pilihan. Mungkin utk dinner nya lbh ditambah variasinya yaa. Lbh ke menu tradisional gitu. Next time akan balik buat bawa kluarga, krn pool nya cucmey buat anak2 :).;0;pos;pos;neu;0;0;pos;0;0
744950188.0;Menginap;berlibur di yogyakarta dengan menginap di hotel horison urip sumoharjo, pelayanan dari staff SEVI juga membantu kita selama bf hari ini Tempat dekat mall juga . kapan kapan akan menginap di horison urip sumoharjo bila berlibur ke jogja lagi,;0;0;0;0;0;0;0;pos;pos
742509550.0;Horison Pasuruan;Petugas ramah dan cekatan dalam menanggapi keluhan/permintaan. Kondisi fisik hotel bagus, bersih dan cocok bagi yang sedang perjalanan bisnis dan butuh istirahat krn lingkungan sekitar tenang. Tidak semua lift berfungsi dengan baik. Dari 3 lift yang dapat digunakan (dari total 4 lift), 1 lift beberapa kali tidak berfungsi sehingga hanya ada 2 lift (semuanya di sisi selatan) yang dalam kondisi baik.;0;0;0;0;neg;0;pos;pos;0
743857437.0;Excellent!;Pas dateng saya dibilangin dapet upgrade room secara cuma2, pas sampe room tadaaa dapet surprise pula.. wah happy banget! Selain hotelnya nyaman, service nya juga bagus.. Gak nyesel pilih horison! Oke banget deh!;0;0;pos;0;0;0;pos;0;0
747857400.0;Pelayanan dan Kenyamanan Hotel;Terima kasih Horison Hotel Tasikmalaya atas pelayanan dan kenyamanan yang diberikan selama bermalam disana. Kamar yang sangat bersih, menu breakfast yang sangat enak dan bervariasi, serta lokasi hotel yang dekat dengan stasiun kereta api Tasikmalaya. Terima kasih pula kepada Ibu Mia Kharisma Dewi dan Ibu Risa yang sudah banyak membantu kami selama menginap di Horison Hotel Tasikmalaya, badabessttt lah pokoknya untuk kalian. Minum Orson campur srikaya ditambah duren Horison Tasikmalaya emang paling kerennnn......;0;pos;pos;pos;0;pos;pos;pos;pos
746700852.0;kamar;kamar nyaman dan pelayanan ramah, makanan juga sangat enak dan dekat kemanapun wilayah kota pasuruan hotel ini terbaik di pasuruan kota, kamar mandi juga bersih, reservasi ramah sangat dekat dengan jalan raya Pasuruan probolinggo;0;pos;pos;pos;0;pos;0;pos;pos
742931909.0;Stay dengan keluarga;Pelayanannya Bagus,petugasnya ramah2 dan sgt membantu membawakan koper ke kamar, kamar bersih,dkt dgn kampus dan tmpt mknan.... Rekomendasi utk menginap disini kembali bersama keluarga.utk hrg per kmr sgt terjangkau dgn fasilitas yg tlh diberikan hotel, dan jg kenyamanan dlm menginap di horison ciledug...;pos;0;pos;0;pos;pos;0;0;pos
743097932.0;Mr.;Hotel bagus, pelayanan bagus, lokasi mudah untuk dituju, pelayanan sangat membantu, harga murah dan pelayanan resepsionis sangat memuaskan, karena apapun yang kita butuhkan sangat membantu dan pelayanan sangat memuaskan;pos;pos;pos;0;0;0;pos;0;0
747426800.0;Berbisnis;Termikasih atas service dari kak Firli untuk pagi ini.untuk breakfast pagi ini makananya enak dan suasana restaurant nya yang nyaman bersih.room nya juga nyaman.lokasi hotel yang strategis.hotel yang selalu jadi tujuan ketika ke jogja .;0;pos;0;pos;0;pos;pos;pos;0
742670862.0;👍👍;Hotelnya sangat strategis, di depan stasiun, nyaman, bersih dan cukup luas. Kemarin datang diberi welcome cake. Pegawainya ramah2. Sayang saat breakfast ada makanan yg santannya sudah basi, bisa lebih diperhatikan lagi. Overall puas menginap disini. Thanks horison 😁👍;0;pos;0;neu;0;0;0;pos;pos
743461314.0;Prawedding;Terimakasih Horison Tasikmalaya atas fasilitas yg sangat nyaman, service yg sangt memuaskan untk momen kami , kryawan yg sngat humble .. Terimakasih Pa Adi dan Pa Harry yg telah membantu acara kami di hotel ..;0;0;0;0;pos;0;pos;pos;0
743274445.0;Bussiness stay;Pelayanannya memuaskan, makanannya juga enak. Saya dilayani oleh mba Nikma yang ramah dan murah senyum. Untuk kamar cukup luas,walau terkesan agak kosong namun tetap membuat nyaman dan lumayan bersih.;0;0;pos;pos;0;pos;0;pos;0
743273783.0;Bisnis dan jogja funtrip;Pelayanan memuaskan dan dilayani dgn ramah oleh mba firly lokasi strategis dipusat kota yogyakarta dgn bioskop dan pusat perbelanjaan juga rumah sakit bethesda cukup terkenal di yogyakarta. Semoga kedepan sy bisa menginap dan kembali kehorizon;0;pos;0;0;0;0;0;pos;pos
748674740.0;Review hotel;Semua pegawainya ramah & sopan, pelayanannya sangat baik & cepat, ada fasilitas gym dan kolam renang,lobby hotelnya nyaman & asthetic, recommended banget buat menginap bareng temen atau keluarga......;0;0;0;0;pos;0;pos;pos;0
744445230.0;Kepentingan bisnis;Terimakasih atas service dari mb FIRLI yang sudah melayani dengan baik.untuk breakfast pagi ini juga mantap makanan nya enak .suasana restaurant nya pun nyaman dan bersih .pelayanan yang ramah ramah .;0;0;pos;pos;0;0;pos;pos;0
746588246.0;Menginap di horison;Sangat baik dan berkesan pas menginap di hotel horison ultima bhuvana ciawi karna hotel nya sangat nyaman, bersih dan pegawai nya ramah dan saya di bantu oleh mas fikri yang begitu baik thank you hotel horison ultima bhuvana ciawi;0;0;pos;0;0;0;pos;pos;0
744825764.0;liburan keluarga;Hotel horison ini sangat strategis di pusat kota Yogyakarta dengan fasilitas yang oke,breakfast hari ini juga lengkap untuk menu nya, dengan dibantu oleh mbak Sevi juga tentunya membantu saya dan keluarga saya selama breakfast,terimakasih;0;pos;0;pos;pos;0;0;pos;0
756873223.0;Quality time;Nyaman, ada poolnya, sejuk, parkir luas, pelayanan ramah. Lokasi dekat dengan penjual makanan pun jajanan, dekat dengan tempat wisata, dekat dengan mall. Transportasi mudah.Nanti ketika kami ke jogja lagi, kami mungkin akan ke horison lagi. Kami bisa mendapatkan quality time di sini..;0;0;pos;0;pos;0;0;0;pos
746784796.0;liburan di horison;hotel yang sangat nyaman untuk berlibur, udara sejuk, pemandangan indah , makanannya enak, sangat senang berlibur di hotel horison ultima bhuvana ciawi next bakal berlibur disini lagi. terimakasih mas fikri dan maya karna service nya bagus sekali;0;0;0;pos;0;0;pos;0;0
742335234.0;pelayanana yang memuaskan;menginap dihotel horison cileduk sangat nyaman sekaki apalagi untuk pelayanan receptionist dengan mb (pingkan) yang sigap ramah membantu saya banget selma menginap disini..... makanan nya juga enak sekali fasilitasnya good pokony muantabbb bgt hotel horisoon...;0;0;pos;pos;pos;0;pos;pos;0
753084387.0;Hotel keren di bogor;Nyaman banget.. Pool nya bagus pelayanan juara. Favorit makanan pas breakfast yaitu croissant nya mantap Tempatnya juga mudah ditemui. Ada arena bermain yang seru abis. Anak anak bisa bermain bersama dengan game yg seru;0;pos;0;pos;pos;0;pos;0;0
745107234.0;Hotel yang nyaman;Intinya nginap disini ngebuat gue ngerasa nyaman banget, pelayanan oke, sarapan juga enak, check in cepat, parkir basement, lokasi strategis dan gak terlalu dekat kebisingan jalan raya. Pokoknya rekomendasi👍;0;pos;pos;0;pos;0;pos;0;0
743625295.0;Restaurant;Pelayanan dari Novia oke. Makanannya enak, cukup banyak varian. Hotelnya cukup bersih. Letaknya dekat dengan bandara. Suasananya nyaman. Makanan yang disediakan cukup enak dan yang terpenting bersih, saudari Novia sangat ramah murah senyum.;0;pos;pos;pos;0;0;pos;pos;pos
743092766.0;Hotel Horison Samarinda;Layanan sangat baik dari room service hingga tengah kota mini bar diberikan untuk customer. Hal paling meanrik adalah sudah tidak menggunakan sampah plastik sekali paka sama sekali, sayangnya parkir sangat terbatas;0;pos;pos;0;neg;pos;0;0;0
742726133.0;Menyenangkan singgah di Bandar Lampung;Saya berkunjung di Lampung karena untuk renovasi rumah di Sukarame dan saya memilih menginap di hotel horison lampung Sarapan sangat lengkap dan variasi ,rasa nya juga enak , Kamar nyaman ,bersih Lokasi strategis ,dekat mall ,pusat kota Pelayanan sangat baik dan sopan terimakasih mbak mita;0;pos;pos;pos;0;pos;pos;pos;pos
744953696.0;Tranning gada utama;Alhamdulilah selama ini kegiatan tranning GADA UTAMA PT.cahaya indra nusantara pelayanaan ok banget dari hk,fo,fbs,semuanya dari segi makanan enak banget banyak variasi nya,kegiatannya 5 hari mantap betul dah terimakasih buat mas adit,mb nana udh membantu kegiatan ini smoga kita ngadakan event lg disini.;0;0;pos;pos;pos;pos;pos;pos;0
744776469.0;recomended hotel;menginap di hotel horison ciledug karena ada acara nikahan saudara... saya kira hotel nya biasa biasa saja ternyata hotel nya bagus pelayanan sangat ramah terutama bagian reselsionis nya mba rusma dan mba pingkan sangat membantu kami dan keluarga.;0;0;pos;0;0;pos;0;pos;0
744775247.0;Good hotel;Hotel nya bagus cukup luas dan nyaman pelayananya sangat memuaskan dan staff nya semuanya ramah dan baik baik, makananya luarbiasa enak tidak membosankan dan banyak variant disini... Akses juga mudah depan hotel halte basway, terimakasih mba rusma pelayananya sangat ramah;0;pos;pos;pos;0;pos;pos;pos;0
744078209.0;Superior bedroom’s review;Pertama kali di kasih free upgrade dr deluxe ke superior bedroom plus dkasih complimentary kue enak cuman di horison ultima. Pelayanannya bagus bgt, kamar bersih, wifi ok, colokan dimana2, cuman ada beberapa bagian atap, tembok, dan lantai yg sudah harus diganti, lalu di channel tv banyak yg tidak jernih gambarnya.;0;0;0;pos;neu;pos;pos;pos;0
751709403.0;Liburan keluarga;Hotel yang bener2 bisa bikin happy .dr lokasi yg strategis,air kolam yang jernih,karyawannya juga jogja banget alias ramah.terus kalo mau jalan2 ke malioboro enggak susah. The best dan menyenangkan pokoknya. ...;0;pos;pos;0;pos;0;pos;pos;pos
742921831.0;Suasana Yang Nyaman;Menginap 4 hari 2 malam terasa nyaman, karena staff yang ramah, lebih ramah lingkungan dan suasana yang menyenangkan. Kamarnya nyaman, tersedia termos elektrik untuk memasak air. Lokasi nya pun cukup dekat dengan pantai dan supermarket 24 jam. Ramah ojek online juga. Terimakasih pada pihak hotel yang mau di titipkan stok ASI.;0;pos;pos;0;pos;pos;pos;pos;pos
742531614.0;Holiday;Satpamnya kurang sigap dan ramah terkesan tidak peduli kedatangan tamu hotel lainya oke sangat ramah, makanan minuman enak, kamar dan kamar mandi bersih,lokasi hotel strategis,kamar kurang kedap suara dan kadang ada bau tidak sedap dari kamar mandi walaupun belum di pake sebelumnya .;0;pos;0;pos;0;neg;pos;pos;0
745570316.0;Holiday with Kenzo;Hotel yang berhadapan langsung dengan pantai dengan view pemandangan laut, rooftop nya yang keren Mady's Gelato.. staff staff nya ramah, staff FO sangat hangat dari proses check in sampai check out.. staff restaurant juga ramah2. Manager yang saat itu sedang bertugas dengan nama yang sama dengan saya yaitu Dicky memberikan pengetahuan bbrp tenpat wisata di pangandaran, sangat membantu utk consider jalan2 kami. hotel keren karyawan nya juga keren keren thanks for warm welcoming us i'm very apreciate Cool;0;pos;pos;0;0;0;0;pos;pos
746361849.0;Liburan;"Thks bwt mas agus dan khamdani. Yg udah support ulang tahun kk saya. Pelayanan nya bagus, dan fast respon . Resesipsionis nya ramah ramah dan ganteng"" . Next saya bakalan nginep di horison lagi ""See you next time""";0;0;pos;0;0;0;pos;pos;0
747816999.0;Review jujur;Tbh aku kesini untuk kerjaan, thx to mbak lia yang udah ramah bgt ngelayanin kita buat sarapan dan ngasih tau tentang fasilitas gratis yg ada disini. Makanannya enak, tempatnya di kota bgt, jd mau kemana2 jg deket, hotelnya nyaman kok. Untuk fasilitasnya juga cukup lengkap, kalau mau renang2 cantik ada kolam renang disni buat kalian nikmatin sendiri atau sm pasangan.;0;pos;pos;pos;pos;pos;pos;pos;pos
742898723.0;Sangat Baik;Hotel Horison, Sangat Nyaman Untk Istiraha, Pelayanan nya Sangat Baik. seluruh Pegawai Hotel Horison Semuanya Ramah-ramah jadilah Yang Terbaik, dri yang Terbaik Terimakasih all Salam Belva B Pessireron;0;0;pos;0;0;0;pos;pos;0
744319109.0;Perfect Hotel location..;Hotel dengan Lokasi terbaik sebagai tempat transit di Bandar Lampung, dengan tepat di jalan kartini yg begitu terbuka dgn pusat belanja, bussiness dan kuliner. Pelayanan begitu ramah dan bersahaja di Reception.. Hanya berharap pihak hotel lebih peka dengan kebersihan, pemeliharaan dan kerapian Kamar beserta kamar mandinya..;0;pos;pos;0;0;neg;pos;pos;pos
752008463.0;Short trip Yogyakarta;Saya stay di Horison tidak sengaja, krn waktu datang ke Jogja kebetulan blm ada hotel, lalu saya cari yang paling deket dg stasiun. Tempatnya nyaman. Yang jelas mau kemana2 dekat. Ke kantor saya yg di Sudirman dekat, mau cari oleh2 jg dekat. Mau ke malioboro naik taxi online jg gak sampai 5 menit. Puas sih, stay disini. Makasih, bsk kalau ke Jogja saya pasti stay disini lg.;0;pos;0;0;0;0;pos;0;pos
748984391.0;Menyenangkan;staff ramah,kamar bersih,sayangnya saya pesan di deluxe mountain view tp malah mountain nya ga keliatan, tapi masih suka karena dpt kamar dekat bgt sama kolam renang.Saya note Special request Birthday buat suami,eh dapat Kue ulg tahun dan buah²an dianter ke kamar sama staff (FREE) terharu bgt. Oya ada live music jg waktu dinner, kalau hari minggu Ada children activity (Naik kuda,panahan,kasih makan ikan,cocok tanam) pokoknya cucok buat liburan keluarga. Minusnya ga ada bathtub utk room yang saya pesan,kurang tau kalau type kamar diatasnya ada tidak.;0;pos;pos;0;neu;0;pos;pos;0
744943168.0;Acara mabes polri;Pertama kali dapat undangan acara mabes di horison ciledug, dari luar terlihat hotelnya biasa saja tapi setelah saya lihat di dalamnya hotelnya keren banget wangi juga. Pelayanan nya juga memuaskan, kamar nya cukup bagus dan makanannya juga enak. Terimakasih untuk rusma dan joan yang sudah sangat membantu saya.;0;0;0;pos;0;pos;pos;pos;0
747734713.0;liburan keluarga;Jika liburan ke Yogyakarta bersama keluarga saya memilih Hotel Horison Uripsumoharjo ini ,karna lokasinya di tengah kota dan depan hotel terdapat bioskop juga dekat mall kota, staff Sevi ramah dan homely bgt saat membantu kita breakfast mantap sekali;0;pos;pos;pos;0;0;0;pos;pos
743293805.0;Menginap di Horison untuk dinas dipasuruan;Fasilitas yang diberikan sangat baik dan bagus, pelayanan pun juga baik, menu sarapan yang berfariasi dan rasa juga enak. Sangat amat direkomendasikan untuk menjadi tempat singgah menginap dipasuruan.;0;0;pos;pos;pos;0;pos;0;0
748593243.0;WEEKEND ESCAPE;Awalnya sempat bingung mau liburan kemana dengan waktu yang relatif singkat. maklum cuma sabtu minggu saja liburnya. Terpikirlah untuk melipir ke Hotel Legend ini. Dannn Terjawab juga dengan Kamar yang luas Ada Bathup nya, anak2 bisa ikutan untuk Mewarnai di Restoran, Ada Games di Kolam Renang (Dapat Hadiah pula). Enjoy banget dan yang pasti anak2 happy. Thanks Horison. will come back;0;0;0;0;pos;pos;pos;0;0
743022264.0;liburan bareng temen;saat saya mulai checkin di hotel horison bener bener saya tuh gada rasa kecewa sama sekali karena saya merasa sangat nyaman dan sangat senang dilayani dengan pelayan pelayan yg sangat ramah dari bagian manapun,saat saya sudah mendapatkan kamar saya langsung melihat seluruh bagian kamar dan ternyata kamarnya tidak mengecewakan,kamarnya sangat rapi,bersih,wangi,lalu pada malam harinya saya dan teman saya sangat lapar dan saya memesan makanan di restaurant setelah diantar ke kamar staffnya baik dan ramah sekali serta makanannya enak dan tidak mengecewakan,keesokan harinya saya sarapan di restaurant karna sebelumnya saya sudah memesan kamar beserta breakfast,saat breakfast banyak variasi menunya,banyak makanan yang saya suka,staffnya ramah dan baik sekali,saya sangat dilayani dengan baik hati,fasilitasnya lumayan memadai untuk kalangan bintang 3,semoga kedepannya lebih baik lagi🙏sukses untuk semuanya☺saya pasti kembali lagi karna saya merasa sangat puas menginap disini.Terimakasih Horison😘;0;0;pos;pos;pos;pos;pos;pos;0
746067420.0;Review Horison Pekalongan;Staffnya ramah, dari mulai datang resepsionis yg dilayani oleh mba Sari ramah, cekatan, santun dan melayani dengan profesional. Kamarnya bersih, makanan enak, lokasi hotel juga sangat strategis. Will come back again, thx Horison!!!;0;pos;pos;pos;0;pos;pos;pos;0
742694365.0;Worth to visit;Lokasi strategis, gak jauh dari pusat kota. Makanan nya enak dan lumayan variatif Kamar bersih dan nyaman. Pelayanan ramah. Overall baik dan sangat di rekomendasikan untuk yang perlu menginap di kota.;0;pos;0;pos;0;pos;pos;pos;0
749647713.0;Kunjungan Kerja dan Aktivasi Penelusuran Kegiatan Pengembangan Diri;Layanannya memuaskan mulai dari penyambutan selamat datang dengan pukulan gong sampai minuman selamat datang. Kamar yang bersih dan menghadap ke kolam renang menyajikan view yang memikat. Lokasi yang sangat strategis dan cukup jauh dari keramaian membuat suasana menjadi lebih nikmat;0;pos;pos;0;0;pos;pos;0;pos
749160433.0;Room Service Excellent;Pelayanan room service nya sangat ramah Dari pesan makanan dan minta tolong ini itu slalu di take care sama mas mas nya yg sama ... Besok mau balik lagi .. saya harap bisa d takecare lagi dgn orang yg sama Thanks Horison;0;0;pos;pos;0;0;pos;pos;0
750811008.0;Horison Selalu Maksimal;Terima kasih banyak hotel Horison. Meskipun aku dapat dari compliment tapi aku hepi karena horison selalu memberi yang terbaik dan tidak membeda2kan. Anak anak juga sangat hepi karena pengen banget bobok di hotel. Kapan kapan semoga bisa ke sana bareng keluarga lagi. Terima kasih banyak horison Pekalongan.;0;0;pos;0;0;0;pos;0;0
751062715.0;Good;Pelayanan baik dan ramah, kamar bersih. Karena kemarin sedang full, akhirnya dapat kamar smokingroom, tapi tidak bau rokok. mie gorengnya enak, salah satu menu yg harus dicoba jika malam2 merasa lapar,;0;0;pos;pos;pos;pos;pos;pos;0
750356904.0;Liburan;Kesan saya ad dihorison ,memuaskan service sangat bagus ,saya dilayanin Samapi merasa puas , dari saya tiba sampai saya plg saya sngt di hargai, semua karyawan ramah2, untk kamar ,restoran ckp baik dan saya sangat puassss...;0;0;pos;pos;0;pos;pos;pos;0
748801581.0;Istirahat nyaman;Senyaman itu nginep disini,, dari pas check in nya gampang banget,, dapat free naik tipe kamar (gak seneng gmn tuh),, breakfast nya makanan nya enak2,, kamar bersih, nyaman,, kolam renang luas,, rekomen deh.. pelayanan juaraaaa puas banget.. dapet welcome cake segala puaaass parah..;0;0;pos;pos;pos;pos;pos;0;0
749446432.0;Liburan dan pelayanan hotel 👍👍;Terima kasih atas pelayanan hotel horison dan terutama dari departemen securitynya an pa Arief danru nya, setelah profesional dan amanah mengemban tugasnya yang telah menemukan kembali handphone anak saya yg sempat hilang di area lobby hotel, terima kasih atas pelayanan dan kenyamanan yang telah diberikan,.;0;0;pos;0;0;0;pos;pos;0
749411380.0;Tugas;Tempatnya nyaman. Pelayanan check in memuaskan. Tinggal tunggu tamu saja. Saya pesan cemilan. Sosis dan kentang goreng dilayani sama mas rofiq. Pelayanan nya memuaskan, dan sosis nya enak. Terima kasih;0;0;pos;0;0;0;pos;pos;0
750356629.0;Hotel yg strategis;Hotel yg strategis, pelayanan baik dan dgn rate ekonomis dan pelayanan dari mb Lia sangat ramah cepat respon ,dan bermacam vareasi makanan yg enak , dan ruang meeting sangat nyaman luas besrsih. Dan kapan kapan saya akan menginap kembali ke hotel horison Urip Sumoharjo.;pos;pos;pos;pos;pos;pos;pos;pos;0
749074229.0;Rapat Koordinasi Penegasan Batas Daerah Provinsi Jawa Timur;Hotel bagus cuman kalau sudah diatas jam 21.00 kok sepi banget diluaran dan tidak ada tempat ngopi atau tempat makan lah sekedar untuk penghilang rasa penat dan sekedar kumpul-kumpul dengan teman-teman;0;0;0;0;0;0;pos;0;neg
750786354.0;Bagus hotelnya;Kamarnya nyaman, enak, bagus banget, untuk sarapan nya enak banget, pada saat check in staffnya ramah , saya dikasih welcome drink dari miss vanessa, baik semua staff nya terutama dibagian reseption. Saya ke hotel ini bersama keluarga , sangat di rekomendasi kan deh;0;0;pos;pos;0;pos;pos;pos;0
756884457.0;Liburan;Sudah beberapa kali kejogja dan selalu setia menginap di Horison Ultima Riss, selalu memuaskan dengan pelayanan dan fasilitas hotelnya. Kamar bersih dan nyaman ,area parkir yang luas juga dekat dengan malioboro. Liburan keluarga jadi menyenangkan.;0;pos;pos;0;pos;pos;pos;0;pos
749138806.0;Latihan Konvensi Hak Anak Kota Depok;Pelayanannya sangat bagus dan cepat,dan ramah,menunya bervariasi dan enak terutama jamunya,untuk kamarnya bersih dan nyaman,room service nya bagus,anak training atas nama Yuen sangat ramah dan cantik. Pokoknya Hotel Horison the best!!;0;0;pos;pos;0;pos;pos;pos;0
750210692.0;Best hotel wow;Kamarnya bagus, makanannya enak, mba Vanessa ramah , staffnya ramah. Senang menginap di horison grand serpong. Sangat saya sarankan untuk menginap di horison. Terimakasih untuk hotel dan fasilitasnya yg sangat bagus;0;0;pos;pos;pos;pos;pos;pos;0
749615402.0;Review horison ultima bandung;"Untuk pengalaman menginap di horison hotel bandung kali ini cukup berkesan mulai dari receptionist, kamar serta fasilitas"" yg ditawarkan dihotel. Dan yang lebih keren lagi kamar saya di upgrade1 tingkat";0;0;pos;0;pos;pos;pos;pos;0
748594581.0;Pelatihan;Hotelnya bagus banget, cuacanya juga seger banget, makananya enak,kamarnya bersih, pelayannnya juga ramah baik dan menyenangkan terutama mba fanya tingkatkan terus kualitas hotel horison ultima bhuvana ciwi.;0;0;pos;pos;0;pos;pos;pos;pos
750818258.0;Liburan;Tempat bagus,pelayanan ramah,kamar bersih dan rapi,pilihan makanan pagi juga banyak dan enak,lokasi memudahkan kita untuk berkunjung ke tempat wisata baik di daerah kuningan maupun cirebon,walaupun sedang renovasi tapi pelayanan tetap bagus;0;pos;pos;pos;0;pos;pos;pos;pos
750698144.0;Great Hotel;Saya menginap 5 hari di Hotel Horison dan saya sangat puas dengan fasilitas dan pelayanannya. Semua staf sangat ramah dan very helpful mulai dari proses check in hingga check out. Sarapannya juga bervariasi. Sangat recomendasi untuk menginap di hotel Horison Seminyak.;0;0;pos;pos;pos;0;pos;pos;0
750413888.0;Hotel Yang Nyaman;I love stay in this hotel. Kamarnya bersih, bed yang besar dan nyaman. Sarapannya juga banyak varian. Hal yg paling penting dan memberikan nilai plus adalah staf yang ramah dan pelayanan yang excellent. Melebihi ekspektasi dengan harga yang tidak terlalu mahal. Jika anda ingin berlibur di daerah seminyak, this hotel is worth to stay!Will come back again😍;pos;0;pos;pos;0;pos;pos;pos;0
751899981.0;nice swimming pool;Thank you Horison Ultima Riss Malioboro, puas sekali menginap disini, staff nya ramah2, hotelnya bersih, menyenangkan pokoknya, next visit jogja sy pasti menginap dsini lagi.. oiya kolam renangnya bagus, saya suka banget berlama2 menikmati sore di samping kolam... so cozy...;0;0;0;0;pos;0;pos;pos;0
750402416.0;Pelayanan;Kebersihan kamar baik, pelayanannya juga cukup baik, ramah dan santun mulai dari penjaga depan hotel, receptionis, sales marketing sampai ke petugas lainnya cukup memuaskan. Makanan lumayan variatif. Good;0;0;0;pos;0;0;pos;pos;0
748823590.0;Hotel yang bersih dan nyaman;Saya merasa nyaman dengan pelayanan dihotel Horison, sangat bersih dan pelayanan yg ramah. Terimakasih, sampai ketemu dilain kesempatan. Saya berencana menginap lagi dibulan Juli, berharap masih dengan pelayanan yg baik.;0;0;pos;0;0;pos;pos;pos;0
751259963.0;Acara keluarga;Saya bersama keluarga saya kmren dtng ke horison Lampung, sangat merasa puas dan nikmat, untuk tempat strategis dan dekat dengan pasar tradisional dan juga dari pihak hotel sangat menjamu keluarga saya .;0;pos;pos;0;0;0;pos;pos;0
751937883.0;Lerina;Luar biasa saya berterimakasih kepada mr. Arya sebagai receptionis. Sangat membantu saya, apalg sy kesalahan tanggal dan pindah tanggal, lerina beruntung mendapatkan bli arya ini. Thanh you somuch bli. Kamar bersih dan rapi;0;0;0;0;0;pos;pos;pos;0
748961984.0;Horison Bandung Luar Biasa;Menginap di Horison bandung luar biasa, proses Check In cepat, saya dapat free upgrade ke super deluxe. Kamarnya bagus, nyaman dan bersih, pelayanan dan staff nya ramah semua. Kamar mandi jg bersih. Sukses selalu buat Horison Bandung;pos;0;pos;0;0;pos;pos;pos;0
751901929.0;Service Excellent;Sudah Kedua kalinya ini saya menginap di Hotel Horison, pertama di Jogja dan yg kedua di Pekalongan,Awal datang udah disambut 3S, Senyum, Sapa Salam,baik di Depan maupun Ketika di Resepsionisnya, saya disambut sama mbak @sari saya sangat senang dengan Pelayanan nya ygg begitu ramah kepada saya ketika saya di hotel Horison Pekalongan, apalagi ketika saya di Hotel Horison Pekalongan di kategorikan sebagai Customer Excellent dan mendapatkan Reward Cake secara GRATIS, Terima kasih atas Pelayanan yg diberikan kepada saya dan suami, semoga Hotel Horison Sukses Selalu dan Semakin Diminati banyak Kalangan, Salam hangat dari saya, Triana dan Ari;0;0;pos;0;0;0;pos;pos;0
751552115.0;Nice 😍;Pelayanan terbaik, room nyaman dan bersih ,sarapan lengkap,fasilitas lengkap cocok untuk segala keperluan baik bisnis ataupun tmpat singgah saat liburan ,lokasi hotel dekat dengan berbagai fasilitas umum, Recommended hotel in lampung 👍;0;pos;pos;pos;pos;pos;pos;0;0
751001625.0;Sangat menyenangkan ;Hotel yg cocok untuk libur bareng keluarga . Kamar super bersih dan nyaman banget, morning view nya kaya bukan lagi dibekasi . staff hotelnya mas asikin sangat ramah dan sangat informatif saat saya bertanya di koridor untuk aktivity kids nya jdi kami tidak ketinggalan dan sikecil pun sangat menikmati dan senang . Pasti balik lagi kesana. Terimakasih horison;0;0;0pos;0;0;pos;pos;pos;pos
